2026-03-11 14:01:47,161 [INFO] HTTP Request: GET https://lichess.org/api/account "HTTP/1.1 200 OK"
2026-03-11 14:01:48,088 [INFO] HTTP Request: GET https://lichess.org/api/stream/event "HTTP/1.1 200 OK"
2026-03-11 14:05:26,152 [INFO] HTTP Request: POST https://lichess.org/api/challenge/aMjWnaEA/decline "HTTP/1.1 200 OK"
2026-03-11 14:06:30,613 [INFO] HTTP Request: POST https://lichess.org/api/challenge/nCidqodJ/accept "HTTP/1.1 200 OK"
2026-03-11 14:06:34,151 [INFO] HTTP Request: GET https://lichess.org/api/bot/game/stream/nCidqodJ "HTTP/1.1 200 OK"
2026-03-11 14:06:34,633 [INFO] HTTP Request: GET https://lichess.org/api/account "HTTP/1.1 200 OK"
2026-03-11 14:06:34,634 [INFO] Playing as Black
2026-03-11 14:06:34,796 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/chat "HTTP/1.1 200 OK"
2026-03-11 14:06:34,970 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/move/c7c5 "HTTP/1.1 200 OK"
2026-03-11 14:07:05,060 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/chat "HTTP/1.1 200 OK"
2026-03-11 14:07:05,791 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/move/c5d4 "HTTP/1.1 200 OK"
2026-03-11 14:07:08,332 [INFO] CPL: 50.0 | Avg: 50.0 | n=1
2026-03-11 14:07:08,786 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/move/d4c3 "HTTP/1.1 200 OK"
2026-03-11 14:07:12,325 [INFO] CPL: 69.0 | Avg: 59.5 | n=2
2026-03-11 14:07:12,760 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/move/c3b2 "HTTP/1.1 200 OK"
2026-03-11 14:07:14,917 [INFO] CPL: 0.0 | Avg: 39.7 | n=3
2026-03-11 14:07:15,925 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/move/b8c6 "HTTP/1.1 200 OK"
2026-03-11 14:07:19,734 [INFO] CPL: 14.0 | Avg: 33.2 | n=4
2026-03-11 14:07:20,518 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/move/e7e6 "HTTP/1.1 200 OK"
2026-03-11 14:07:22,691 [INFO] CPL: 105.0 | Avg: 47.6 | n=5
2026-03-11 14:07:23,345 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/move/c6a5 "HTTP/1.1 200 OK"
2026-03-11 14:07:26,612 [INFO] CPL: 211.0 | Avg: 74.8 | n=6
2026-03-11 14:07:27,258 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/move/a7a6 "HTTP/1.1 200 OK"
2026-03-11 14:07:29,433 [INFO] CPL: 0.0 | Avg: 64.1 | n=7
2026-03-11 14:07:29,859 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/move/b7b5 "HTTP/1.1 200 OK"
2026-03-11 14:07:32,937 [INFO] CPL: 14.0 | Avg: 57.9 | n=8
2026-03-11 14:07:33,268 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/nCidqodJ/move/a5c4 "HTTP/1.1 200 OK"
2026-03-11 14:07:42,324 [INFO] HTTP Request: POST https://lichess.org/api/challenge/Gr8VKlmo/accept "HTTP/1.1 200 OK"
2026-03-11 14:07:44,554 [INFO] HTTP Request: GET https://lichess.org/api/bot/game/stream/Gr8VKlmo "HTTP/1.1 200 OK"
2026-03-11 14:07:45,041 [INFO] HTTP Request: GET https://lichess.org/api/account "HTTP/1.1 200 OK"
2026-03-11 14:07:45,042 [INFO] Playing as White
2026-03-11 14:07:45,248 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/chat "HTTP/1.1 200 OK"
2026-03-11 14:07:45,423 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/d2d4 "HTTP/1.1 200 OK"
2026-03-11 14:07:49,319 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/chat "HTTP/1.1 200 OK"
2026-03-11 14:07:49,643 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/d4e5 "HTTP/1.1 200 OK"
2026-03-11 14:07:52,990 [INFO] CPL: 0.0 | Avg: 0.0 | n=1
2026-03-11 14:07:53,339 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/g1f3 "HTTP/1.1 200 OK"
2026-03-11 14:07:56,825 [INFO] CPL: 12.0 | Avg: 6.0 | n=2
2026-03-11 14:07:57,102 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/c1f4 "HTTP/1.1 200 OK"
2026-03-11 14:07:58,837 [INFO] CPL: 2.0 | Avg: 4.7 | n=3
2026-03-11 14:08:01,563 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/f3e5 "HTTP/1.1 200 OK"
2026-03-11 14:08:09,520 [INFO] CPL: 36.0 | Avg: 12.5 | n=4
2026-03-11 14:08:16,050 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/f4e5 "HTTP/1.1 200 OK"
2026-03-11 14:08:18,176 [INFO] CPL: 83.0 | Avg: 26.6 | n=5
2026-03-11 14:08:19,865 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/e5c7 "HTTP/1.1 200 OK"
2026-03-11 14:08:23,584 [INFO] CPL: 56.0 | Avg: 31.5 | n=6
2026-03-11 14:08:24,618 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/c7g3 "HTTP/1.1 200 OK"
2026-03-11 14:08:27,687 [INFO] CPL: 14.0 | Avg: 29.0 | n=7
2026-03-11 14:08:28,462 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/b1d2 "HTTP/1.1 200 OK"
2026-03-11 14:08:30,275 [INFO] CPL: 0.0 | Avg: 25.4 | n=8
2026-03-11 14:08:30,850 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/a1b1 "HTTP/1.1 200 OK"
2026-03-11 14:08:32,798 [INFO] CPL: 48.0 | Avg: 27.9 | n=9
2026-03-11 14:08:33,314 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/e2e4 "HTTP/1.1 200 OK"
2026-03-11 14:08:37,703 [INFO] CPL: 61.0 | Avg: 31.2 | n=10
2026-03-11 14:08:38,886 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/f1b5 "HTTP/1.1 200 OK"
2026-03-11 14:08:40,853 [INFO] CPL: 0.0 | Avg: 28.4 | n=11
2026-03-11 14:08:41,921 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/b5d7 "HTTP/1.1 200 OK"
2026-03-11 14:08:43,778 [INFO] CPL: 6.0 | Avg: 26.5 | n=12
2026-03-11 14:08:44,526 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/b1b7 "HTTP/1.1 200 OK"
2026-03-11 14:08:46,435 [INFO] CPL: 33.0 | Avg: 27.0 | n=13
2026-03-11 14:08:47,169 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/b7b3 "HTTP/1.1 200 OK"
2026-03-11 14:08:49,659 [INFO] CPL: 37.0 | Avg: 27.7 | n=14
2026-03-11 14:08:51,599 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/d1f3 "HTTP/1.1 200 OK"
2026-03-11 14:08:54,386 [INFO] CPL: 95.0 | Avg: 32.2 | n=15
2026-03-11 14:08:54,974 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/e4e5 "HTTP/1.1 200 OK"
2026-03-11 14:08:56,870 [INFO] CPL: 41.0 | Avg: 32.8 | n=16
2026-03-11 14:08:57,262 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/Gr8VKlmo/move/f3a8 "HTTP/1.1 200 OK"
2026-03-11 14:39:58,446 [INFO] HTTP Request: GET https://lichess.org/api/account "HTTP/1.1 200 OK"
2026-03-11 14:39:58,453 [INFO] Logged in as: Inappropriate_BOT
2026-03-11 14:39:58,454 [INFO] StopBlunderingInOpeningsYouIdiot is ONLINE
2026-03-11 14:39:58,454 [INFO] Listening for events...
2026-03-11 14:39:59,268 [INFO] HTTP Request: GET https://lichess.org/api/stream/event "HTTP/1.1 200 OK"
2026-03-11 14:41:32,064 [INFO] Challenge: Study_Master156 | standard | classical | rated=False
2026-03-11 14:41:33,232 [INFO] HTTP Request: POST https://lichess.org/api/challenge/WZrBkXbZ/accept "HTTP/1.1 200 OK"
2026-03-11 14:41:33,233 [INFO] Accepted: Study_Master156
2026-03-11 14:41:33,234 [INFO] Game starting: WZrBkXbZ
2026-03-11 14:41:37,164 [INFO] Engine started
2026-03-11 14:41:37,650 [INFO] HTTP Request: GET https://lichess.org/api/bot/game/stream/WZrBkXbZ "HTTP/1.1 200 OK"
2026-03-11 14:41:38,157 [INFO] HTTP Request: GET https://lichess.org/api/account "HTTP/1.1 200 OK"
2026-03-11 14:41:38,159 [INFO] Playing as Black
2026-03-11 14:41:38,365 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/chat "HTTP/1.1 200 OK"
2026-03-11 14:41:38,371 [INFO] Book move: e7e6
2026-03-11 14:41:38,534 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/e7e6 "HTTP/1.1 200 OK"
2026-03-11 14:41:38,535 [INFO] Sent: e7e6
2026-03-11 14:41:41,222 [INFO] Out of book
2026-03-11 14:41:41,390 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/chat "HTTP/1.1 200 OK"
2026-03-11 14:41:41,531 [INFO] Stockfish depth 12: c7c5
2026-03-11 14:41:42,031 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/c7c5 "HTTP/1.1 200 OK"
2026-03-11 14:41:42,032 [INFO] Sent: c7c5
2026-03-11 14:41:47,313 [INFO] CPL: 48.0 | Avg: 48.0 | n=1
2026-03-11 14:41:47,356 [INFO] Stockfish depth 12: b8c6
2026-03-11 14:41:47,972 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/b8c6 "HTTP/1.1 200 OK"
2026-03-11 14:41:47,974 [INFO] Sent: b8c6
2026-03-11 14:41:50,426 [INFO] CPL: 0.0 | Avg: 24.0 | n=2
2026-03-11 14:41:50,434 [INFO] Stockfish depth 12: d7d6
2026-03-11 14:41:50,598 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/d7d6 "HTTP/1.1 200 OK"
2026-03-11 14:41:50,599 [INFO] Sent: d7d6
2026-03-11 14:41:54,895 [INFO] CPL: 8.0 | Avg: 18.7 | n=3
2026-03-11 14:41:56,185 [INFO] Stockfish depth 20: c5d4
2026-03-11 14:41:56,666 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/c5d4 "HTTP/1.1 200 OK"
2026-03-11 14:41:56,668 [INFO] Sent: c5d4
2026-03-11 14:41:59,041 [INFO] CPL: 3.0 | Avg: 14.8 | n=4
2026-03-11 14:42:01,984 [INFO] Stockfish depth 22: d6e5
2026-03-11 14:42:02,519 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/d6e5 "HTTP/1.1 200 OK"
2026-03-11 14:42:02,520 [INFO] Sent: d6e5
2026-03-11 14:42:04,163 [INFO] CPL: 0.0 | Avg: 11.8 | n=5
2026-03-11 14:42:05,659 [INFO] Stockfish depth 22: d8d1
2026-03-11 14:42:05,897 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/d8d1 "HTTP/1.1 200 OK"
2026-03-11 14:42:05,898 [INFO] Sent: d8d1
2026-03-11 14:42:07,271 [INFO] CPL: 0.0 | Avg: 9.8 | n=6
2026-03-11 14:42:16,087 [INFO] Stockfish depth 22: b7c6
2026-03-11 14:42:16,763 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/b7c6 "HTTP/1.1 200 OK"
2026-03-11 14:42:16,764 [INFO] Sent: b7c6
2026-03-11 14:42:20,133 [INFO] CPL: 0.0 | Avg: 8.4 | n=7
2026-03-11 14:42:27,785 [INFO] Stockfish depth 22: g8e7
2026-03-11 14:42:28,514 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/g8e7 "HTTP/1.1 200 OK"
2026-03-11 14:42:28,515 [INFO] Sent: g8e7
2026-03-11 14:42:29,316 [INFO] CPL: 23.0 | Avg: 10.2 | n=8
2026-03-11 14:42:33,256 [INFO] Stockfish depth 22: e7f5
2026-03-11 14:42:33,488 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/e7f5 "HTTP/1.1 200 OK"
2026-03-11 14:42:33,489 [INFO] Sent: e7f5
2026-03-11 14:42:33,692 [INFO] CPL: 44.0 | Avg: 14.0 | n=9
2026-03-11 14:42:37,255 [INFO] Stockfish depth 22: f5d4
2026-03-11 14:42:37,483 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/f5d4 "HTTP/1.1 200 OK"
2026-03-11 14:42:37,484 [INFO] Sent: f5d4
2026-03-11 14:42:47,019 [INFO] CPL: 28.0 | Avg: 15.4 | n=10
2026-03-11 14:42:49,914 [INFO] Stockfish depth 20: c8b7
2026-03-11 14:42:50,650 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/c8b7 "HTTP/1.1 200 OK"
2026-03-11 14:42:50,651 [INFO] Sent: c8b7
2026-03-11 14:42:52,311 [INFO] CPL: 31.0 | Avg: 16.8 | n=11
2026-03-11 14:42:53,813 [INFO] Stockfish depth 20: f7f5
2026-03-11 14:42:54,014 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/f7f5 "HTTP/1.1 200 OK"
2026-03-11 14:42:54,016 [INFO] Sent: f7f5
2026-03-11 14:42:58,994 [INFO] CPL: 296.0 | Avg: 40.1 | n=12
2026-03-11 14:42:59,029 [INFO] Stockfish depth 14: c6b5
2026-03-11 14:42:59,539 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/c6b5 "HTTP/1.1 200 OK"
2026-03-11 14:42:59,540 [INFO] Sent: c6b5
2026-03-11 14:43:01,676 [INFO] CPL: 9433.0 | Avg: 762.6 | n=13
2026-03-11 14:43:01,683 [INFO] Stockfish depth 5: b7e4
2026-03-11 14:43:01,869 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/b7e4 "HTTP/1.1 200 OK"
2026-03-11 14:43:01,870 [INFO] Sent: b7e4
2026-03-11 14:43:03,613 [INFO] CPL: 0.0 | Avg: 708.1 | n=14
2026-03-11 14:43:03,623 [INFO] Stockfish depth 5: e4d3
2026-03-11 14:43:03,791 [INFO] HTTP Request: POST https://lichess.org/api/bot/game/WZrBkXbZ/move/e4d3 "HTTP/1.1 200 OK"
2026-03-11 14:43:03,792 [INFO] Sent: e4d3
2026-03-11 14:43:03,795 [INFO] Game finished: WZrBkXbZ | Active: 0
2026-03-20 18:10:55,272 [INFO] HTTP Request: GET https://lichess.org/api/account "HTTP/1.1 200 OK"
2026-03-20 18:10:55,275 [INFO] Logged in as: Inappropriate_BOT
2026-03-20 18:10:55,277 [INFO] StopBlunderingInOpeningsYouIdiot is ONLINE
2026-03-20 18:10:55,278 [INFO] Listening for events...
2026-03-20 18:10:56,234 [INFO] HTTP Request: GET https://lichess.org/api/stream/event "HTTP/1.1 200 OK"
2026-03-20 18:10:56,235 [INFO] Game starting: MnDd2yRV
2026-03-20 18:10:56,593 [ERROR] Game MnDd2yRV error: [WinError 2] The system cannot find the file specified
Traceback (most recent call last):
  File "C:\Users\Aarav\OneDrive\Documents\Codes\pythonCodes\Chess\Lichess Bot\bot.py", line 109, in _run_game
    await GameHandler(game_id, self.token).run()
  File "C:\Users\Aarav\OneDrive\Documents\Codes\pythonCodes\Chess\Lichess Bot\game_handler.py", line 31, in run
    await self._start_engine()
  File "C:\Users\Aarav\OneDrive\Documents\Codes\pythonCodes\Chess\Lichess Bot\game_handler.py", line 165, in _start_engine
    self.engine = await loop.run_in_executor(
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Aarav\AppData\Local\Programs\Python\Python311\Lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
